"Node1" "Node2" "level" "size"
"1167" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "6" "12"
"1168" "INITIAL_TRIGGERING_OF_COMPLEMENT" "CREATION_OF_C4_AND_C2_ACTIVATORS" "7" NA
"1169" "CREATION_OF_C4_AND_C2_ACTIVATORS" "LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION" "8" NA
"1170" "LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION" "FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE" "9" NA
"1171" "CREATION_OF_C4_AND_C2_ACTIVATORS" "CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION" "8" NA
"1172" "INITIAL_TRIGGERING_OF_COMPLEMENT" "ALTERNATIVE_COMPLEMENT_ACTIVATION" "7" NA
"1173" "COMPLEMENT_CASCADE" "TERMINAL_PATHWAY_OF_COMPLEMENT" "6" NA
"1174" "COMPLEMENT_CASCADE" "ACTIVATION_OF_C3_AND_C5" "6" "6"
"1175" "COMPLEMENT_CASCADE" "REGULATION_OF_COMPLEMENT_CASCADE" "6" NA
"1176" "INNATE_IMMUNE_SYSTEM" "NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS" "5" NA
"1177" "NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS" "NOD1_2_SIGNALING_PATHWAY" "6" NA
"1178" "NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS" "INFLAMMASOMES" "6" NA
"1179" "INFLAMMASOMES" "THE_NLRP1_INFLAMMASOME" "7" NA
"1180" "INFLAMMASOMES" "THE_NLRP3_INFLAMMASOME" "7" NA
"1181" "INFLAMMASOMES" "THE_AIM2_INFLAMMASOME" "7" NA
"1182" "INNATE_IMMUNE_SYSTEM" "TOLL_LIKE_RECEPTOR_CASCADES" "5" NA
"1183" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE" "6" NA
"1184" "TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE" "TRANSFER_OF_LPS_FROM_LBP_CARRIER_TO_CD14" "7" NA
"1185" "TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "7" NA
"1186" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "8" NA
"1187" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "8" NA
"1188" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "9" NA
"1189" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "10" NA
"1190" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "11" NA
"1191" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "10" NA
"1192" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "10" NA
"1193" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "9" NA
"1194" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "9" NA
"1195" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "9" NA
"1196" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "8" NA
"1197" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "8" NA
"1198" "TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE" "MYD88_INDEPENDENT_TLR4_CASCADE_" "7" NA
"1199" "MYD88_INDEPENDENT_TLR4_CASCADE_" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "8" NA
"1200" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "TRIF_MEDIATED_PROGRAMMED_CELL_DEATH" "9" NA
"1201" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"1202" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "MAP_KINASE_ACTIVATION" "9" NA
"1203" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"1204" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"1205" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"1206" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"1207" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"1208" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"1209" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"1210" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"1211" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON" "9" NA
"1212" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1" "9" NA
"1213" "TRIFTICAM1_MEDIATED_TLR4_SIGNALING_" "TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX" "9" NA
"1214" "TOLL_LIKE_RECEPTOR_CASCADES" "TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR" "6" NA
"1215" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE" "6" NA
"1216" "TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "7" NA
"1217" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "8" NA
"1218" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "8" NA
"1219" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"1220" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "MAP_KINASE_ACTIVATION" "9" NA
"1221" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"1222" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"1223" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"1224" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"1225" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"1226" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"1227" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"1228" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"1229" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK1_RECRUITS_IKK_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"1230" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"1231" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE" "6" NA
"1232" "TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "7" NA
"1233" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "8" NA
"1234" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "8" NA
"1235" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "9" NA
"1236" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "10" NA
"1237" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "11" NA
"1238" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "10" NA
"1239" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "10" NA
"1240" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "9" NA
"1241" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "9" NA
"1242" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "9" NA
"1243" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "8" NA
"1244" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "8" NA
"1245" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE" "6" NA
"1246" "TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "7" NA
"1247" "TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE" "MAP_KINASE_ACTIVATION" "7" NA
"1248" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "8" NA
"1249" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "9" NA
"1250" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "10" NA
"1251" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "9" NA
"1252" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "9" NA
"1253" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "8" NA
"1254" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "8" NA
"1255" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "8" NA
"1256" "TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE" "TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7" "7" NA
"1257" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE" "6" NA
"1258" "TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "7" NA
"1259" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "8" NA
"1260" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "8" NA
"1261" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "9" NA
"1262" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "10" NA
"1263" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "11" NA
"1264" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "10" NA
"1265" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "10" NA
"1266" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "9" NA
"1267" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "9" NA
"1268" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "9" NA
"1269" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "8" NA
"1270" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "8" NA
"1271" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE" "6" NA
"1272" "TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "7" NA
"1273" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "8" NA
"1274" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "8" NA
"1275" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"1276" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "MAP_KINASE_ACTIVATION" "9" NA
"1277" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"1278" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"1279" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"1280" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"1281" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"1282" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"1283" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"1284" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"1285" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK1_RECRUITS_IKK_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"1286" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"1287" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "6" NA
"1288" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE" "7" NA
"1289" "TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "8" NA
"1290" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"1291" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "9" NA
"1292" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"1293" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"1294" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"1295" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"1296" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"1297" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"1298" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"1299" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"1300" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "9" NA
"1301" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "9" NA
"1302" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE" "7" NA
"1303" "TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "8" NA
"1304" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"1305" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "9" NA
"1306" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"1307" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"1308" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"1309" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"1310" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"1311" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"1312" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"1313" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"1314" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "9" NA
"1315" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "9" NA
"1316" "TOLL_LIKE_RECEPTOR_CASCADES" "REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND" "6" NA
"1317" "INNATE_IMMUNE_SYSTEM" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "5" NA
"1318" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "6" NA
"1319" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF6_MEDIATED_IRF7_ACTIVATION" "6" NA
"1320" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF6_MEDIATED_NF_KB_ACTIVATION" "6" NA
"1321" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "6" NA
"1322" "INNATE_IMMUNE_SYSTEM" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "5" NA
"1323" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "6" NA
"1324" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN" "7" NA
"1325" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1" "7" NA
"1326" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "6" NA
"1327" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "STAT6_MEDIATED_INDUCTION_OF_CHEMOKINES" "7" NA
"1328" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN" "7" NA
"1329" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_" "6" NA
"1330" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION" "6" NA
"1331" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA" "6" "13"
"1332" "INNATE_IMMUNE_SYSTEM" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "5" NA
"1333" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "FCGR_ACTIVATION" "6" NA
"1334" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION" "6" NA
"1335" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "6" NA
"1336" "INNATE_IMMUNE_SYSTEM" "DAP12_INTERACTIONS" "5" NA
"1337" "DAP12_INTERACTIONS" "DAP12_SIGNALING" "6" NA
"1338" "INNATE_IMMUNE_SYSTEM" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "5" "116"
"1339" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION" "6" NA
"1340" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_MAPK_ACTIVATION" "6" NA
"1341" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_CA+2_MOBILIZATION" "6" NA
"1342" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_NF_KB_ACTIVATION" "6" "73"
"1343" "INNATE_IMMUNE_SYSTEM" "C_TYPE_LECTIN_RECEPTORS_CLRS" "5" "111"
"1344" "C_TYPE_LECTIN_RECEPTORS_CLRS" "CLEC7A_DECTIN_1_SIGNALING" "6" "92"
